0 0
0 1
0 2
0 3
0 4
0 5
0 6
0 7
0 8
0 9
1 9
2 9
3 9
4 9
5 9
6 9
7 9
8 9
9 9
10 9
11 9
12 9
13 9
14 9
15 9
16 9
17 9
18 9
19 9
19 8
18 8
17 8
16 8
15 8
14 8
13 8
12 8
11 8
10 8
9 8
8 8
7 8
6 8
5 8
4 8
3 8
2 8
1 8
1 7
2 7
3 7
4 7
5 7
6 7
7 7
8 7
9 7
10 7
11 7
12 7
13 7
14 7
15 7
16 7
17 7
18 7
